,db2,tree,forest,xgb,ridge,dnn
0,1428.5919999999996,7.267703166727642,5.42472902551458,2.2966269531248145,-34.11390118969939,-52.73674620236329
1,2758.344,-3.9911655597402387,-4.480554451717808,-3.9973437500000273,-18.123933952856532,25.30801242535881
2,2330.2520000000004,-46.177141704672295,-47.021071730024914,-49.2705224609374,-43.32442499469403,-47.19020244026569
3,2365.3720000000003,-15.161646220821922,-18.987468715109344,-15.153597656249985,-56.98725044959042,-86.03732653691964
4,3288.7159999999994,-40.956038014311616,-44.79349466861618,-40.97021093750004,-12.248596426313156,-50.160875015016245
5,1266.652,-66.53868624544862,-66.73248306468918,-66.53114746093752,-77.72409612716842,-10.432001980752148
6,2441.648,60.53236621621602,55.265714681175155,52.96243652343753,145.52617929679866,139.32373270055257
7,2839.108,102.08653358921788,105.45437813903618,125.77415722656247,36.70485200620601,70.17539679387664
8,924.3040000000001,-10.865896597044184,-14.819778570725703,-10.862948242187485,85.83378340617037,94.40700151087594
9,1915.7520000000004,-31.576542323097783,-33.714336827249326,-31.522173828125233,114.17579763833442,115.96555475600576
10,2860.2560000000003,-15.67524713257751,-10.296921575248348,-15.90239697265622,89.11751775869368,84.00698790552121
11,1910.4480000000003,4.511063429772321,2.4227371781373677,28.19416308593736,-10.656830236474434,-31.378005594510796
12,1800.408,-21.4116331635023,-17.593558587315556,-21.389637695312558,-166.15622057332666,-107.69508831733947
13,2271.1920000000005,-70.16187189535822,-75.31176798930755,-76.62083593750003,-100.6095122599429,-108.2057849683813
14,935.2239999999999,-0.4470750116279305,-2.4847808215713485,-0.44961718750005275,87.02403661490257,105.84610858917358
15,2810.856,-28.40689153605024,-28.168260687830525,-30.565443359374967,41.102234068476946,29.81521023990922
16,917.9559999999999,-12.010389191795866,-11.191498105559276,-12.0125878906249,-144.22637864558033,-121.32939558645216
17,919.8800000000003,-8.309042123279823,-7.407315669550144,-8.324078124999915,25.231186136643828,2.788272493824934
18,1440.808,-14.832380598518284,-13.851596746737869,-23.102592773437664,-35.90269014360456,-56.93437154993103
19,1424.1000000000001,-15.203073057354004,-15.829167288334475,-15.213685546875013,-48.57421962572016,-36.99401970338681
20,1938.5640000000003,26.41361118268378,19.96207053524995,24.244998046875025,95.81998468762367,76.62240261746479
21,2367.188,-5.098685195201369,-9.233899428179484,-5.097744140625082,17.336237067655702,-20.479580453501967
22,1414.7120000000002,4.571263633954686,14.47358003319664,4.614037109374976,28.599248961895228,72.03807635534804
23,943.944,-7.919940956458277,-11.885064413771488,-7.916573242187496,52.023878801478304,44.67278717845761
24,979.7680000000003,14.987661414810646,13.46550074305992,14.95149316406264,20.87189950165157,10.755735869856835
25,2837.34,-12.983609995146935,-10.603032796301932,-12.958744140624958,-39.92976525298559,-68.46539685371408
26,1897.1120000000003,-7.376059578916738,-12.926436841161603,-7.385393554687425,87.8579633995248,77.25729669198859
27,1460.968,50.87259132986401,34.180441294590764,74.51619824218756,100.71027811301838,92.77359341112424
28,3324.3360000000002,-0.6970810352879653,-10.431200548462357,-9.028985351562596,-24.784636464805317,-52.66892345355802
29,1423.2200000000003,2.724965082984454,4.762804283747528,2.7226113281249127,-166.0292063191107,-172.18059486861398
30,2256.636,-15.524683628742196,-21.915868010235954,-15.530565429687613,-123.6184042441148,-76.91908600937063
31,2408.6679999999997,35.85955062081234,32.416926659933324,34.531583007812515,17.906774728298615,16.068994888153156
32,957.2079999999996,14.474425239082848,7.434569477457217,14.459673828124778,-64.34489868963828,-64.3340341651242
33,1904.688,11.101359640359533,4.639766860864938,-10.789412109375007,23.495917308497155,39.75434748814314
34,2349.384,-18.97037054494126,-14.657636061277344,-18.972225585937622,14.078155806186032,-11.559516575905946
35,1393.6080000000002,-35.39832905525918,-29.987720331890387,-35.38879882812489,-54.30509613534514,-60.070524126892224
36,3274.0159999999996,18.62513939393932,2.18503992339231,18.601284667968798,10.76937932675753,-7.100127200151519
37,2346.924,-28.733825348412665,-33.018416914678255,-28.71811425781243,11.982429790808055,-12.79875612812657
38,1393.776,-13.253898133167468,-14.883154996965004,-13.261931640625107,-59.630015071431444,-71.32172841953525
39,923.8679999999999,-13.077078206475107,-14.003830599453977,-13.087864257812726,50.115261397837,81.15521059147841
40,1441.976,15.013896908175411,10.300184470756449,38.698880859375095,69.47456209975326,64.2510512432907
41,1913.0080000000005,24.913607986273746,23.436609435899754,16.572223632812666,55.76918036249617,24.55802823519639
42,961.252,7.69588641385144,7.114625983555243,7.702798828124742,45.15160558513389,55.70243803880908
43,2343.0480000000007,-12.162970013237327,-13.151949708807933,-12.09864843750006,-53.153587858022775,-66.47693608353711
44,1263.9559999999997,-21.592159855940736,-20.04913594210666,-21.59621679687507,-94.39903765438385,-20.269709601806653
45,2860.188,-18.092790388360754,-17.10052652029708,5.611471191406281,-19.19939893744231,-34.57155560941476
