,db2,tree,forest,xgb,ridge,dnn
0,1428.5919999999999,-111.45410909090901,-167.96781139786685,-133.503619140625,-148.33541980394034,-21.674674042463494
1,2758.344,72.82486075949328,-12.487139631562286,-178.74693066406257,-103.15828787923579,-160.28680487501697
2,2816.8599999999997,207.62886075949336,187.4137015873016,123.58526757812501,99.28916375245353,12.660753438088932
3,2364.852,-61.843139240506616,-23.69848150532789,-129.23048242187497,-92.50971195587931,-157.66505808296438
4,3288.7159999999994,231.94086075949326,-30.88514272786051,-130.6195781250001,-44.56538450342964,-262.8074872580711
5,1734.5880000000002,74.78189090909109,-13.71684407409407,-74.2217207031249,-105.32353557189094,-83.80902562810047
6,2441.648,187.38486075949345,-49.25928975795432,-59.1268720703124,172.08487780191058,50.643311856951186
7,2836.748,224.52086075949342,135.15641549229576,-54.685085937499935,83.18213902659409,150.00735185172243
8,924.3040000000001,-265.23315384615444,-57.071317573436545,-15.075181640625033,-19.863251346642755,86.31217630752735
9,1915.5440000000003,95.94086075949303,238.43725501153244,266.0353291015622,237.52449290214372,243.22885055451638
10,2860.2560000000003,311.33686075949345,255.25409100271122,156.1547177734376,144.82552020617436,243.07077456294815
11,1912.7120000000004,-152.59113924050666,-47.41852779389728,-107.59713476562501,-28.6054059448727,-51.1618514640229
12,1797.896,-259.75513924050665,-83.85609947971648,-136.2156025390625,-111.5142909463807,-112.60694281436122
13,2738.1120000000005,131.1408607594933,-136.2641819148173,-215.84304003906254,-48.73093076539885,-60.745911804653815
14,1405.4479999999996,186.60989090909084,138.3517514701316,96.90498535156235,135.50467688374692,102.1157470034093
15,3297.4640000000004,408.8528607594933,346.8308695951325,109.99994140624995,125.68812460524418,92.95450036227544
16,918.5199999999998,-113.60610909090906,-105.13001940682216,-66.54221582031255,-34.88974046330213,100.66039785931343
17,1389.592,-70.75410909090897,-95.37938199740279,-25.82693457031246,-105.84200800924464,-40.868453121007406
18,1910.504,-83.40515384615446,-280.15027483183144,-204.85765527343756,-124.22374905887727,-196.30416848418872
19,1422.4800000000002,115.23389090909109,110.3535156055234,34.284356445312596,53.222175311514775,74.58420909126858
20,2408.3559999999998,391.2898909090909,-40.37951924676622,106.11733398437491,87.68651344487057,-38.26070051711895
21,2366.316,113.09884615384544,-83.76844685771721,-29.811785156250153,-13.400486909541087,-46.5126056377926
22,1414.7080000000003,29.75484615384562,133.65368050816437,83.31369726562502,123.06564477256461,193.10849600530014
23,1414.1680000000001,-131.4611538461545,-45.5607447073553,13.428629882812402,0.4739201707752727,17.837060035450577
24,979.7680000000003,-370.4211538461543,-204.0862099505489,-252.2955302734374,-122.64766767172682,-96.00802759980434
25,2837.34,68.64886075949335,-25.589525065735643,-114.133990234375,-57.7632020447943,-179.9755140718769
26,2347.488000000001,416.621890909091,-12.265161403628781,5.706658203125016,105.88004187356,79.46135509771648
27,1900.2679999999998,79.50684615384557,-1.145905653074351,-46.973365234375024,49.61797719180868,29.30671283214315
28,3324.7120000000004,360.62486075949346,261.9110767207899,-60.14450146484364,59.709067650703446,-43.23997778504565
29,1422.2600000000004,-280.6331538461543,-174.42478104459087,-236.3709335937499,-149.41818755989243,-152.63659066804098
30,2256.308,-76.51113924050674,-16.628875297795958,24.726151367187413,-65.47058836355632,-105.8468376852145
31,2408.668,63.92886075949332,107.60292972160755,160.38392480468747,76.68429601900334,127.30126604112843
32,1443.8159999999998,-181.5291538461547,-77.63031949183596,-155.6038476562503,-53.57392832160622,-153.35750108432762
33,1904.688,-1.1471392405067036,145.70062676876273,200.06646972656245,151.4595604416786,270.99983166442894
34,2787.6000000000004,424.27789090909096,-41.41006730318168,28.290880859374965,-18.038515247318855,-225.32848962775324
35,1862.5320000000004,-196.3151392405066,-49.46737323123716,-78.61947460937495,-58.345745825474296,-52.87703727617645
36,3276.2839999999997,388.8328607594933,117.37734600301656,27.407675781249964,91.78535179706842,127.68691540917416
37,2857.8320000000003,171.11286075949351,144.1189288873975,36.225029296875164,38.518048753961466,28.59653805351627
38,1393.92,-226.0571538461545,-121.96512540613799,-135.7716181640626,-89.02606385007039,-191.47339625331028
39,923.8679999999997,-100.51010909090951,-25.88049931245223,28.2677734374995,52.249854039513366,-86.7097752363095
40,1442.556,-181.63113924050663,-45.515315140972916,-53.95207617187498,106.75616032936819,134.0563035854159
41,1912.8160000000005,12.306846153845754,83.5814901288204,27.73837792968766,-27.31293155148819,-37.02355668540076
42,1430.7920000000001,-35.05715384615473,82.6535424515223,116.16807910156217,63.02169806560846,103.59519120104119
43,2829.656000000001,301.2428461538457,129.19777725664426,-78.29949902343742,-0.9011229746338358,-82.33584904407144
44,1774.864,-281.5351392405066,-139.04729678894319,-108.76354687499997,-138.23435981192233,-93.30068671615209
45,3371.0960000000005,394.10486075949336,223.51786057615038,140.584216796875,130.02334167669972,-18.22453488960491
