,db2,tree,forest,xgb,ridge,dnn
0,1428.5919999999999,-177.88350617283982,-217.59523807876076,68.4667177734375,-5.996214317112845,-9.308873163412954
1,2758.344,39.854719999999816,118.74592694767739,-45.885236328125075,-1.2887797458884052,1.46808229019166
2,2816.8599999999997,174.6587199999999,112.45910980214785,-89.65313574218749,-26.81619284428939,-59.99155085759617
3,2364.852,195.12449382716022,15.75281647387601,-21.671766601562467,-5.101214881824262,-32.21506119161859
4,3288.7159999999994,488.9084938271601,239.12065946863595,21.93938183593741,-16.211654672827535,-45.49235125378527
5,1734.5880000000002,8.352493827160288,1.4664566978201492,-41.4541425781249,-59.12213765228739,-13.667358780521226
6,2441.648,154.41472,103.88897981302375,86.5580644531251,58.74751267789088,48.028102048373285
7,2836.748,191.55071999999996,253.12674665737973,-2.3041044921874345,76.16809305147126,87.04631599556592
8,924.3040000000001,-166.60350617283984,-80.12830017276065,75.49159082031247,-4.78620364100243,-45.55240329548519
9,1915.5440000000003,62.970719999999574,23.626415822283207,-9.974314453125317,11.070310054972651,12.721058129349785
10,2860.2560000000003,435.96487272727313,318.3870294949006,54.413262695312596,39.967476707121705,5.313914576254092
11,1912.7120000000004,104.37649382716017,80.96885065154129,-95.84652441406251,5.589389731946312,25.756159097657928
12,1797.896,-2.7875061728398123,-106.43832933994076,-57.877833984375,-19.90400692223875,-27.520871588046475
13,2738.1120000000005,255.768872727273,118.57196442004488,13.144630859374956,-102.57960301615708,-129.91022263818695
14,1405.4479999999996,120.18049382716003,120.38628938223269,-1.9047070312501546,-22.793228172309455,-27.928848332368943
15,3297.4640000000004,375.88271999999984,226.78979035796397,10.133120117187445,-15.905799984245277,-21.71851330314155
16,918.5199999999998,-180.03550617283986,-136.7624973660113,5.088765624999951,-45.561203476373976,-51.128564126010815
17,1389.592,-137.18350617283977,-105.45632665857761,-82.69631933593746,-35.57841899126356,-39.575545798596295
18,1910.504,-117.11512727272702,3.8448681356633188,103.19520117187494,18.369229737355226,29.51045261369768
19,1422.4800000000002,-83.53512727272687,-42.7162284336182,6.086114257812596,-17.09894572076496,-34.32487963420567
20,2408.3559999999998,324.8604938271601,157.10943343388635,35.96401367187491,38.675540217899425,22.35246415622146
21,2366.316,-78.20928000000026,108.22924321964092,6.837873046874847,8.340089360175853,12.37771831924124
22,1414.7080000000003,128.3844938271602,97.6324700829623,-40.231346679687476,-6.155179566838115,-12.87732275575513
23,1414.1680000000001,-32.83150617283991,-202.77055294559364,-98.8611650390626,-21.74397462593697,-28.67562300677355
24,979.7680000000003,-271.7915061728397,-146.94059786695402,-96.55163378906241,7.590420000552058,22.073052634392297
25,2837.34,35.678719999999885,76.72532464986057,-75.1255673828125,-8.044858967215532,25.044513867557725
26,2347.488000000001,217.85287272727305,37.45039746611792,26.558708984375016,-34.38189726783344,-10.748947209489643
27,1900.2679999999998,-111.80128000000013,-3.1023475858244183,-96.40488378906252,-10.167298289169366,6.0416731916084245
28,3324.7120000000004,327.65472,263.51253875666885,169.3232109375001,-7.683610284997712,-17.166087686192895
29,1422.2600000000004,-314.34312727272686,-175.11492104707236,73.8109511718751,7.579113974644542,-10.235635022482938
30,2256.308,-109.4812800000002,1.69843890162133,-106.72514257812509,-39.740794397096806,-8.059281060963258
31,2408.668,320.89649382716016,207.34344616708563,15.487074218749967,65.40889862044764,41.031259778999356
32,1443.8159999999998,-82.89950617284012,-150.08243865292752,-37.90243164062531,26.60834319684409,12.52954171527108
33,1904.688,123.48087272727298,44.24214355792719,13.487124023437445,4.146217254227395,-22.716482076242983
34,2787.6000000000004,225.508872727273,85.45836189054808,-107.97852832031253,-36.67098172146348,-4.667814638342179
35,1862.5320000000004,-229.28528000000006,-262.2551381224764,-113.07821484374995,-36.610756734655524,-28.871259172008422
36,3276.2839999999997,355.86271999999985,238.24711114256775,-6.572365722656286,4.696238110043737,-8.422698255541377
37,2857.8320000000003,138.14272000000005,106.19967311204095,-10.299140624999836,4.885350397088587,20.288335425874948
38,1393.92,-127.42750617283991,-65.88886038567216,24.540393554687398,-25.799613765206686,-0.5280717107928012
39,923.8679999999997,-166.9395061728403,-47.3679342150856,12.1681640624995,-3.212019822730781,-1.5100675551634595
40,1442.556,-214.6012800000001,-99.95123228328748,-15.177784179687478,12.812683917754157,100.73857301249018
41,1912.8160000000005,-179.00127999999995,-144.54525095285976,-21.63833105468734,0.010434718555870859,14.58585150664112
42,1430.7920000000001,-68.7671272727273,-60.193686558769286,-14.76954296875033,-3.8963372441448882,26.03789316997677
43,2829.656000000001,109.93471999999997,151.2041199177213,0.45062304687508004,1.873513264612484,13.304563299540405
44,1774.864,-156.90712727272694,-110.09386015927066,66.91186816406253,0.910434680208482,7.362666717118373
45,3371.0960000000005,361.1347199999999,354.0220946456851,71.23533984375001,43.31926386360067,59.15559133451018
